,0
2024-08-01,2.2141178913832465e-14
2024-08-02,2.3009981930271137e-14
2024-08-05,2.2242982532595434e-14
2024-08-06,1.2931966588718274e-14
2024-08-07,1.1871408482236087e-14
2024-08-08,1.1871408482236087e-14
2024-08-09,1.1277838058124283e-14
2024-08-12,1.0269250914714794e-14
2024-08-13,1.0269250914714794e-14
2024-08-14,1.0269250914714794e-14
2024-08-16,1.0269250914714794e-14
2024-08-19,1.0428464107190992e-14
2024-08-20,9.876950156991573e-15
2024-08-21,9.48263780576284e-15
2024-08-22,9.41239604423867e-15
2024-08-23,8.891862020580014e-15
2024-08-26,8.822932857629782e-15
2024-08-27,8.822932857629782e-15
2024-08-28,7.765092845758924e-15
2024-08-29,7.648747178541324e-15
2024-08-30,7.590802124158436e-15
2024-09-02,7.590802124158436e-15
2024-09-03,7.590802124158436e-15
2024-09-04,7.590802124158436e-15
2024-09-05,7.478345796393126e-15
2024-09-06,7.797933223589414e-15
2024-09-09,7.390909318895599e-15
2024-09-10,6.186164026987708e-15
2024-09-11,5.948250377404814e-15
2024-09-12,5.5006316158573736e-15
2024-09-13,5.264045309798992e-15
2024-09-16,5.19905709609777e-15
2024-09-17,5.0257551928945104e-15
2024-09-18,5.528330712183962e-15
2024-09-19,5.528330712183962e-15
2024-09-20,5.528330712183962e-15
2024-09-23,5.528330712183962e-15
2024-09-24,6.5205951989862115e-15
2024-09-25,6.365342932343683e-15
2024-09-26,8.74101223187936e-15
2024-09-27,7.54501976459682e-15
2024-09-30,6.0529471323273215e-15
2024-10-01,4.621185287959516e-15
2024-10-03,4.450030277294349e-15
2024-10-04,4.450030277294349e-15
2024-10-07,4.919413911253713e-15
2024-10-08,4.263492056419885e-15
2024-10-09,4.263492056419885e-15
2024-10-10,5.5070105728756846e-15
2024-10-11,6.329897210201936e-15
2024-10-14,6.5057276882631e-15
2024-10-15,6.059256180245044e-15
2024-10-16,6.073282236217834e-15
2024-10-17,5.763216772906318e-15
2024-10-18,6.1297371378499215e-15
2024-10-21,5.889355289306788e-15
2024-10-22,5.889355289306788e-15
2024-10-23,5.889355289306788e-15
2024-10-24,5.889355289306788e-15
2024-10-25,5.889355289306788e-15
2024-10-28,7.558005954610378e-15
2024-10-29,1.1417487699024845e-14
2024-10-30,1.1417487699024845e-14
2024-10-31,9.414419681652065e-15
2024-11-01,9.407165891047675e-15
2024-11-04,8.39283289025072e-15
2024-11-05,7.74204283584869e-15
2024-11-06,6.994172031297321e-15
2024-11-07,6.599628993634395e-15
2024-11-08,8.384616367643696e-15
2024-11-11,8.384616367643696e-15
2024-11-12,8.384616367643696e-15
2024-11-13,9.206637580157785e-15
2024-11-14,7.476905671158446e-15
2024-11-18,5.9774720135277545e-15
2024-11-19,5.9774720135277545e-15
2024-11-21,5.9774720135277545e-15
2024-11-22,5.9774720135277545e-15
2024-11-25,5.918869346728462e-15
2024-11-26,8.958438105552602e-15
2024-11-27,7.68404749962803e-15
2024-11-28,6.366782213977511e-15
2024-11-29,6.189927152478135e-15
2024-12-02,5.583071549294004e-15
2024-12-03,5.1364258253504835e-15
2024-12-04,4.637051092330298e-15
2024-12-05,8.22022693640371e-15
2024-12-06,8.014721262993617e-15
2024-12-09,8.014721262993617e-15
2024-12-10,7.955352957341812e-15
2024-12-11,7.799365644452756e-15
2024-12-12,7.799365644452756e-15
2024-12-13,9.70902850527634e-15
2024-12-16,9.074631756352034e-15
2024-12-17,6.880384413282931e-15
2024-12-18,6.880384413282931e-15
2024-12-19,7.546837334883276e-15
2024-12-20,6.939620537823702e-15
2024-12-23,6.8152943357141735e-15
2024-12-24,6.8152943357141735e-15
2024-12-26,6.7057836233112445e-15
2024-12-27,7.050005134839241e-15
2024-12-30,7.050005134839241e-15
2024-12-31,7.050005134839241e-15
2025-01-01,8.551395117258709e-15
2025-01-02,8.352525463368971e-15
2025-01-03,8.680075481540304e-15
2025-01-06,9.404087979070333e-15
2025-01-07,9.404087979070333e-15
2025-01-08,9.404087979070333e-15
2025-01-09,9.586570461017144e-15
2025-01-10,9.586570461017144e-15
2025-01-13,9.586570461017144e-15
2025-01-14,9.586570461017144e-15
2025-01-15,9.433031794974826e-15
2025-01-16,9.307258037708495e-15
2025-01-17,9.307258037708495e-15
2025-01-20,1.459588516829724e-14
2025-01-21,1.257746034145245e-14
2025-01-22,1.2207535037292085e-14
2025-01-23,1.1894521318387159e-14
2025-01-24,1.1260548096947507e-14
2025-01-27,9.316255227935422e-15
2025-01-28,7.626816225744455e-15
2025-01-29,7.511258404142266e-15
2025-01-30,7.511258404142266e-15
2025-01-31,6.756754186634722e-15
2025-02-01,6.756754186634722e-15
2025-02-03,6.912081869086094e-15
2025-02-04,8.064095513933775e-15
2025-02-05,7.143195717589486e-15
2025-02-06,7.143195717589486e-15
2025-02-07,7.143195717589486e-15
2025-02-10,8.441958575333029e-15
2025-02-11,8.734816866785002e-15
2025-02-12,7.51554037050609e-15
2025-02-13,6.423350404639125e-15
2025-02-14,6.226675849951627e-15
2025-02-17,5.827632967524619e-15
2025-02-18,6.08346922445169e-15
2025-02-19,5.5569691342159024e-15
2025-02-20,6.328770402857e-15
2025-02-21,5.6895006651946764e-15
2025-02-24,6.1071475272111656e-15
2025-02-25,5.525514429381531e-15
2025-02-27,5.218541405527001e-15
2025-02-28,4.397104332434788e-15
2025-03-03,4.98338491009276e-15
2025-03-04,4.798815098607843e-15
2025-03-05,4.798815098607843e-15
2025-03-06,5.594640910801176e-15
2025-03-07,5.594640910801176e-15
2025-03-10,5.3540111942075776e-15
2025-03-11,4.612876828271237e-15
2025-03-12,4.005148611213281e-15
2025-03-13,4.005148611213281e-15
2025-03-17,3.791540685281906e-15
2025-03-18,3.791540685281906e-15
2025-03-19,2.8685094347946306e-15
2025-03-20,2.5949897050345656e-15
2025-03-21,2.198312987554711e-15
2025-03-24,2.0348438334413977e-15
2025-03-25,2.0348438334413977e-15
2025-03-26,2.0348438334413977e-15
2025-03-27,2.0194283498547203e-15
2025-03-28,2.0194283498547203e-15
2025-04-01,2.0453184569041396e-15
2025-04-02,2.593220904536355e-15
2025-04-03,2.21818719347466e-15
2025-04-04,2.21818719347466e-15
2025-04-07,2.2798035044045116e-15
2025-04-08,2.6470628203314367e-15
2025-04-09,3.661770234791821e-15
2025-04-11,3.2258004965811364e-15
2025-04-15,2.898511684187806e-15
2025-04-16,2.898511684187806e-15
2025-04-17,2.749758466546228e-15
2025-04-21,2.6194594542425668e-15
2025-04-22,2.4032501024638155e-15
2025-04-23,2.4032501024638155e-15
2025-04-24,2.6035209443358e-15
2025-04-25,2.405722581993099e-15
2025-04-28,2.3415699798066166e-15
2025-04-29,2.3415699798066166e-15
2025-04-30,2.7520674330566655e-15
2025-05-02,2.558939893894794e-15
2025-05-05,2.3528628015993453e-15
2025-05-06,2.255553043755422e-15
2025-05-07,2.0388657257057555e-15
2025-05-08,1.7590214104128088e-15
2025-05-09,1.7581207338073748e-15
2025-05-12,1.7581207338073748e-15
2025-05-13,1.6744006988641665e-15
2025-05-14,1.6744006988641665e-15
2025-05-15,2.0730675319270634e-15
2025-05-16,1.749493499165961e-15
2025-05-19,1.9360116994818996e-15
2025-05-20,1.5400000878295014e-15
2025-05-21,1.411666747177043e-15
2025-05-22,1.411666747177043e-15
2025-05-23,1.433055637285786e-15
2025-05-26,1.4079143103158602e-15
2025-05-27,1.4079143103158602e-15
2025-05-28,1.4079143103158602e-15
2025-05-29,2.041780493315208e-15
2025-05-30,2.041780493315208e-15
2025-06-02,2.041780493315208e-15
2025-06-03,2.9303331154060857e-15
2025-06-04,2.9303331154060857e-15
2025-06-05,2.9303331154060857e-15
2025-06-06,2.9303331154060857e-15
2025-06-09,4.023766981404315e-15
2025-06-10,3.805423036676949e-15
2025-06-11,5.917144532408665e-15
2025-06-12,5.8254058574876e-15
2025-06-13,5.8254058574876e-15
2025-06-16,5.635961764561174e-15
2025-06-17,5.482886259844697e-15
2025-06-18,5.482886259844697e-15
2025-06-19,8.111680149475266e-15
2025-06-20,6.977302553378104e-15
2025-06-23,6.977302553378104e-15
2025-06-24,6.561986925200836e-15
2025-06-25,6.464772304086749e-15
2025-06-26,6.464772304086749e-15
2025-06-27,6.464772304086749e-15
2025-06-30,1.0613031687665522e-14
2025-07-01,9.916216475849099e-15
2025-07-02,8.787409698369545e-15
2025-07-03,7.960637280512197e-15
2025-07-04,7.783734229834148e-15
2025-07-07,7.783734229834148e-15
2025-07-08,7.495447776877328e-15
2025-07-09,7.495447776877328e-15
2025-07-10,7.495447776877328e-15
2025-07-11,7.316984734570724e-15
2025-07-14,9.183346058171372e-15
2025-07-15,8.493935380672157e-15
2025-07-16,8.493935380672157e-15
2025-07-17,7.340437983296926e-15
2025-07-18,7.340437983296926e-15
2025-07-21,9.931180800931134e-15
2025-07-22,8.701606035101565e-15
2025-07-23,8.443780671098556e-15
2025-07-24,8.443780671098556e-15
2025-07-25,8.443780671098556e-15
2025-07-28,8.999417251381135e-15
2025-07-29,7.713786215469544e-15
2025-07-30,7.591345164430345e-15
2025-07-31,8.75924442049655e-15
2025-08-01,7.792077849066723e-15
2025-08-04,7.297342747538677e-15
2025-08-05,8.148699401418188e-15
2025-08-06,1.0070245132299566e-14
2025-08-07,9.924299550672036e-15
2025-08-08,9.924299550672036e-15
2025-08-11,9.633587745652351e-15
2025-08-12,9.633587745652351e-15
2025-08-13,9.115652920617279e-15
2025-08-14,9.046594943945937e-15
2025-08-18,8.91047719594675e-15
2025-08-19,7.505786583860176e-15
2025-08-20,7.505786583860176e-15
2025-08-21,7.505786583860176e-15
2025-08-22,1.2848140564137125e-14
2025-08-25,1.3905665647426053e-14
2025-08-26,1.520497144763049e-14
2025-08-28,1.468066208736737e-14
2025-08-29,1.468066208736737e-14
2025-09-01,1.5170017490279612e-14
2025-09-02,1.5170017490279612e-14
2025-09-03,2.111904395705593e-14
2025-09-04,2.026054623522439e-14
2025-09-05,1.9800079275332928e-14
2025-09-08,2.1243835055825957e-14
2025-09-09,2.1243835055825957e-14
2025-09-10,2.1086473314671692e-14
2025-09-11,2.0743603829880284e-14
2025-09-12,2.1728590625138476e-14
2025-09-15,1.924532312512265e-14
2025-09-16,2.1048189601786442e-14
2025-09-17,2.1048189601786442e-14
2025-09-18,2.1048189601786442e-14
2025-09-19,1.8553589352685825e-14
2025-09-22,1.8553589352685825e-14
2025-09-23,1.8553589352685825e-14
2025-09-24,1.8553589352685825e-14
2025-09-25,1.9860253473764425e-14
2025-09-26,1.98510780274841e-14
2025-09-29,1.7700544574506656e-14
2025-09-30,1.7700544574506656e-14
2025-10-01,1.912826229642542e-14
2025-10-03,1.891572604868736e-14
2025-10-06,1.760264561429222e-14
2025-10-07,1.6039874149998958e-14
2025-10-08,1.6039874149998958e-14
2025-10-09,1.9113537634459307e-14
2025-10-10,1.9113537634459307e-14
2025-10-13,1.881014814819805e-14
2025-10-14,1.771288950621983e-14
2025-10-15,1.6696398899635785e-14
2025-10-16,2.099698649499652e-14
2025-10-17,1.9247237620413476e-14
2025-10-20,1.9247237620413476e-14
2025-10-21,2.183115357860781e-14
2025-10-23,2.120740633350473e-14
2025-10-24,2.09000526185264e-14
2025-10-27,2.0976926375284196e-14
2025-10-28,2.0792918249185213e-14
2025-10-29,1.727242415408507e-14
2025-10-30,1.5513017473870037e-14
2025-10-31,1.4651183169766146e-14
2025-11-03,1.4651183169766146e-14
2025-11-04,1.4756891562044402e-14
2025-11-06,1.4756891562044402e-14
2025-11-07,1.4756891562044402e-14
2025-11-10,1.443953905533377e-14
2025-11-11,1.937933723041921e-14
2025-11-12,1.776439246121761e-14
2025-11-13,1.8450276340029103e-14
2025-11-14,1.686616170477408e-14
2025-11-17,1.6553825376907894e-14
2025-11-18,1.7575666449556526e-14
2025-11-19,1.6288071837867405e-14
2025-11-20,1.6288071837867405e-14
2025-11-21,1.6288071837867405e-14
2025-11-24,1.5936760484501637e-14
2025-11-25,1.6084323081580357e-14
2025-11-26,1.464377428033444e-14
2025-11-27,1.3984144808247303e-14
2025-11-28,1.3984144808247303e-14
2025-12-01,1.3984144808247303e-14
2025-12-02,1.2652321493176131e-14
2025-12-03,1.3594160971917172e-14
2025-12-04,1.3594160971917172e-14
2025-12-05,1.34608848839572e-14
2025-12-08,1.2509105144687499e-14
2025-12-09,1.511238148273075e-14
2025-12-10,1.450788622342152e-14
2025-12-11,1.4863273203778205e-14
2025-12-12,1.2528871462608308e-14
2025-12-15,1.2528871462608308e-14
2025-12-16,1.1317001455064348e-14
2025-12-17,1.3314119358899233e-14
2025-12-18,1.306369705120834e-14
2025-12-19,1.2047631725003246e-14
2025-12-22,1.2047631725003246e-14
2025-12-23,1.2047631725003246e-14
2025-12-24,1.4841285458337332e-14
2025-12-26,1.4670695970310466e-14
2025-12-29,1.5063661040943785e-14
2025-12-30,1.3858568157668281e-14
2025-12-31,1.727299799361554e-14
2026-01-01,1.5279959763582975e-14
2026-01-02,1.5279959763582975e-14
2026-01-05,1.6777995034522485e-14
2026-01-06,1.5506934804634417e-14
2026-01-07,2.131043316056906e-14
2026-01-08,2.1107476654277926e-14
2026-01-09,2.0693604563017572e-14
2026-01-12,1.9199066455688525e-14
2026-01-13,1.9199066455688525e-14
2026-01-14,1.8525415001102963e-14
2026-01-15,2.9038337501517587e-14
2026-01-16,2.0036972229277656e-14
2026-01-19,1.753119807263783e-14
2026-01-20,1.6863342907965912e-14
2026-01-21,1.6863342907965912e-14
2026-01-22,1.6863342907965912e-14
2026-01-23,1.709755600390988e-14
2026-01-27,1.709755600390988e-14
2026-01-28,1.709755600390988e-14
2026-01-29,2.1755174595776314e-14
